id,declined,valueClient,extraCost,valueResources,net,processDuration,daysOnContact,daysOnInterview,daysOnSendCV,daysOnReturn,daysOnCSchedule,daysOnCRealized,daysOnApproved,daysOnClosed
1666,0,0.0,0.0,6500.0,0.0,33,0,0,0,0,0,0,0,1433
1667,0,0.0,0.0,11760.0,0.0,16,0,0,0,0,0,0,0,1432
1668,0,0.0,0.0,10080.0,0.0,24,0,0,0,0,0,0,0,1432
1669,0,0.0,0.0,12000.0,0.0,24,0,0,0,0,0,0,0,1432
1670,0,0.0,0.0,10000.0,0.0,9,0,0,0,0,0,0,0,1431
1671,0,0.0,0.0,8100.0,0.0,25,0,0,0,0,0,0,0,1431
1672,0,0.0,0.0,3000.0,0.0,62,0,0,0,0,0,0,0,1428
1673,0,0.0,0.0,50000.0,0.0,5,0,0,0,0,0,0,0,1428
1674,0,0.0,0.0,2150.0,0.0,8,0,0,0,0,0,0,0,1428
1675,0,0.0,0.0,6400.0,0.0,41,0,0,0,0,0,0,0,1427
1676,0,0.0,0.0,2500.0,0.0,21,0,0,0,0,0,0,0,1427
1677,0,0.0,0.0,3000.0,0.0,18,0,0,0,0,0,0,0,1427
1678,0,0.0,0.0,9408.0,0.0,34,0,0,0,0,0,0,0,1427
1679,0,0.0,0.0,8000.0,0.0,56,0,0,0,0,0,0,0,1426
1680,0,0.0,0.0,1923.75,0.0,10,0,0,0,0,0,0,0,1426
1681,0,0.0,0.0,8400.0,0.0,25,0,0,0,0,0,0,0,1424
1682,0,0.0,0.0,1923.75,0.0,11,0,0,0,0,0,0,0,1421
1683,0,0.0,0.0,19237.5,0.0,6,0,0,0,0,0,0,0,1421
1684,0,0.0,0.0,10080.0,0.0,20,0,0,0,0,0,0,0,1420
1685,0,0.0,0.0,3000.0,0.0,13,0,0,0,0,0,0,0,1418
1686,0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,1417
1687,0,0.0,0.0,4000.0,0.0,19,0,0,0,0,0,0,0,1414
1688,0,0.0,0.0,18000.0,0.0,10,0,0,0,0,0,0,0,1413
1689,0,0.0,0.0,2000.0,0.0,18,0,0,0,0,0,0,0,1413
1690,0,0.0,0.0,0.0,0.0,47,0,0,0,0,0,0,0,1413
1691,0,0.0,0.0,8736.0,0.0,14,0,0,0,0,0,0,0,1412
1692,0,0.0,0.0,7056.0,0.0,18,0,0,0,0,0,0,0,1412
1693,0,0.0,0.0,5376.0,0.0,13,0,0,0,0,0,0,0,1410
1694,0,0.0,0.0,3000.0,0.0,2,0,0,0,0,0,0,0,1410
1695,0,0.0,0.0,4000.0,0.0,8,0,0,0,0,0,0,0,1406
1696,0,0.0,0.0,8736.0,0.0,50,0,0,0,0,0,0,0,1405
1697,0,0.0,0.0,7000.0,0.0,40,0,0,0,0,0,0,0,1404
1698,0,0.0,0.0,12000.0,0.0,40,0,0,0,0,0,0,0,1400
1699,0,0.0,0.0,8736.0,0.0,31,0,0,0,0,0,0,0,1400
1700,0,0.0,0.0,10080.0,0.0,4,0,0,0,0,0,0,0,1400
1701,0,0.0,0.0,5500.0,0.0,27,0,0,0,0,0,0,0,1400
1702,0,0.0,0.0,7560.0,0.0,21,0,0,0,0,0,0,0,1400
1703,0,0.0,0.0,2186.92,0.0,8,0,0,0,0,0,0,0,1396
1704,0,0.0,0.0,9240.0,0.0,11,0,0,0,0,0,0,0,1396
1705,0,0.0,0.0,7056.0,0.0,48,0,0,0,0,0,0,0,1396
1706,0,0.0,0.0,6000.0,0.0,42,0,0,0,0,0,0,0,1393
1707,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,0,1393
1708,0,0.0,0.0,6000.0,0.0,13,0,0,0,0,0,0,0,1392
1709,0,0.0,0.0,10080.0,0.0,19,0,0,0,0,0,0,0,1391
1710,0,0.0,0.0,7560.0,0.0,17,0,0,0,0,0,0,0,1391
1711,0,0.0,0.0,8400.0,0.0,25,0,0,0,0,0,0,0,1386
1712,0,0.0,0.0,8064.0,0.0,26,0,0,0,0,0,0,0,1386
1713,0,0.0,0.0,8064.0,0.0,61,0,0,0,0,0,0,0,1386
1714,0,0.0,0.0,8400.0,0.0,35,0,0,0,0,0,0,0,1384
1715,0,0.0,0.0,7560.0,0.0,14,0,0,0,0,0,0,0,1383
1716,0,0.0,0.0,5000.0,0.0,11,0,0,0,0,0,0,0,1379
1717,0,0.0,0.0,7761.6,0.0,81,0,0,0,0,0,0,0,1378
1718,0,0.0,0.0,12000.0,0.0,23,0,0,0,0,0,0,0,1378
1719,0,0.0,0.0,10584.0,0.0,21,0,0,0,0,0,0,0,1377
1720,0,0.0,0.0,9240.0,0.0,13,0,0,0,0,0,0,0,1376
1721,0,0.0,0.0,8500.0,0.0,7,0,0,0,0,0,0,0,1376
1722,0,0.0,0.0,7560.0,0.0,18,0,0,0,0,0,0,0,1376
1723,0,0.0,0.0,10080.0,0.0,32,0,0,0,0,0,0,0,1372
1724,0,0.0,0.0,7560.0,0.0,13,0,0,0,0,0,0,0,1370
1725,0,0.0,0.0,11760.0,0.0,41,0,0,0,0,0,0,0,1369
1726,0,0.0,0.0,7560.0,0.0,23,0,0,0,0,0,0,0,1365
1727,0,0.0,0.0,1923.75,0.0,20,0,0,0,0,0,0,0,1365
1728,0,0.0,0.0,8305.92,0.0,14,0,0,0,0,0,0,0,1365
1729,0,0.0,0.0,4800.0,0.0,34,0,0,0,0,0,0,0,1363
1730,0,0.0,0.0,5400.0,0.0,0,0,0,0,0,0,0,0,1362
1731,0,0.0,0.0,1923.75,0.0,25,0,0,0,0,0,0,0,1361
1732,0,0.0,0.0,7761.6,0.0,14,0,0,0,0,0,0,0,1361
1733,0,0.0,0.0,7056.0,0.0,28,0,0,0,0,0,0,0,1351
1734,0,0.0,0.0,9072.0,0.0,78,0,0,0,0,0,0,0,1350
1735,0,0.0,0.0,10920.0,0.0,34,0,0,0,0,0,0,0,1347
1736,0,0.0,0.0,10752.0,0.0,153,0,0,0,0,0,0,0,1336
1737,0,0.0,0.0,5800.0,0.0,17,0,0,0,0,0,0,0,1336
1738,0,0.0,0.0,2500.0,0.0,11,0,0,0,0,0,0,0,1336
1739,0,0.0,0.0,6048.0,0.0,32,0,0,0,0,0,0,0,1334
1740,0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,1333
1741,0,0.0,0.0,8232.0,0.0,15,0,0,0,0,0,0,0,1327
1742,0,0.0,0.0,2500.0,0.0,9,0,0,0,0,0,0,0,1327
1743,0,0.0,0.0,5800.0,0.0,28,0,0,0,0,0,0,0,1326
1744,0,0.0,0.0,8400.0,0.0,6,0,0,0,0,0,0,0,1322
1745,0,0.0,0.0,8400.0,0.0,18,0,0,0,0,0,0,0,1322
1746,0,0.0,0.0,2000.0,0.0,12,0,0,0,0,0,0,0,1322
1747,0,0.0,0.0,8400.0,0.0,30,0,0,0,0,0,0,0,1321
1748,0,0.0,0.0,13000.0,0.0,10,0,0,0,0,0,0,0,1321
1749,0,0.0,0.0,10080.0,0.0,14,0,0,0,0,0,0,0,1321
1750,0,0.0,0.0,11760.0,0.0,13,0,0,0,0,0,0,0,1321
1751,0,0.0,0.0,10080.0,0.0,11,0,0,0,0,0,0,0,1321
1752,0,0.0,0.0,8000.0,0.0,17,0,0,0,0,0,0,0,1319
1753,0,0.0,0.0,5300.0,0.0,14,0,0,0,0,0,0,0,1315
1754,0,0.0,0.0,3360.0,0.0,21,0,0,0,0,0,0,0,1314
1755,0,0.0,0.0,5500.0,0.0,27,0,0,0,0,0,0,0,1314
1756,0,0.0,0.0,13440.0,0.0,53,0,0,0,0,0,0,0,1312
1757,0,0.0,0.0,9240.0,0.0,7,0,0,0,0,0,0,0,1312
1758,0,0.0,0.0,10080.0,0.0,5,0,0,0,0,0,0,0,1312
1759,0,0.0,0.0,2000.0,0.0,35,0,0,0,0,0,0,0,1309
1760,0,0.0,0.0,6000.0,0.0,7,0,0,0,0,0,0,0,1309
1761,0,0.0,0.0,7000.0,0.0,42,0,0,0,0,0,0,0,1308
1762,0,0.0,0.0,7056.0,0.0,24,0,0,0,0,0,0,0,1307
1763,0,0.0,0.0,9000.0,0.0,23,0,0,0,0,0,0,0,1306
1764,0,0.0,0.0,12000.0,0.0,20,0,0,0,0,0,0,0,1300
1765,0,0.0,0.0,7000.0,0.0,11,0,0,0,0,0,0,0,1299
1766,0,0.0,0.0,12264.0,0.0,25,0,0,0,0,0,0,0,1295
1767,0,0.0,0.0,8500.0,0.0,28,0,0,0,0,0,0,0,1291
1768,0,0.0,0.0,7106.0,0.0,49,0,0,0,0,0,0,0,1291
1769,0,0.0,0.0,3000.0,0.0,13,0,0,0,0,0,0,0,1287
1770,0,0.0,0.0,9000.0,0.0,21,0,0,0,0,0,0,0,1274
1771,0,0.0,0.0,8904.0,0.0,14,0,0,0,0,0,0,0,1272
1772,0,0.0,0.0,7728.0,0.0,13,0,0,0,0,0,0,0,1252
1773,0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,1249
1774,0,0.0,0.0,8064.0,0.0,26,0,0,0,0,0,0,0,1242
1775,0,0.0,0.0,0.0,0.0,14,0,0,0,0,0,0,0,1223
1776,0,0.0,0.0,5000.0,0.0,38,0,0,0,0,0,0,0,1216
1777,0,0.0,0.0,0.0,0.0,33,0,0,0,0,0,0,0,1216
1778,0,0.0,0.0,13440.0,0.0,28,0,0,0,0,0,0,0,1208
1779,0,0.0,0.0,8232.0,0.0,3,0,0,0,0,0,0,0,1207
1780,0,0.0,0.0,12000.0,0.0,6,0,0,0,0,0,0,0,1200
1781,0,0.0,0.0,1700.0,0.0,33,0,0,0,0,0,0,0,1196
1782,0,0.0,0.0,19320.0,0.0,20,0,0,0,0,0,0,0,1183
1783,0,0.0,0.0,5880.0,0.0,28,0,0,0,0,0,0,0,1182
1784,0,0.0,0.0,7056.0,0.0,5,0,0,0,0,0,0,0,1182
1785,0,0.0,0.0,7000.0,0.0,0,0,0,0,0,0,0,0,1152
1786,0,0.0,0.0,7000.0,0.0,4,0,0,0,0,0,0,0,1141
1787,0,0.0,0.0,6000.0,0.0,14,0,0,0,0,0,0,0,1141
1788,0,0.0,0.0,2150.0,0.0,11,0,0,0,0,0,0,0,1127
1789,0,0.0,0.0,9000.0,0.0,22,0,0,0,0,0,0,0,1123
1790,0,0.0,0.0,11000.0,0.0,41,0,0,0,0,0,0,0,1119
1791,0,10689.84,0.0,9240.0,-517.09056,20,0,0,0,0,0,0,0,1113
1792,0,26400.023999999998,0.0,5880.0,15662.419580000002,15,0,0,0,0,0,0,0,1111
1793,0,9576.0,0.0,2150.0,4051.5159999999996,35,0,0,0,0,0,0,0,1103
1794,0,9900.0,0.0,3000.0,2828.4,49,0,0,0,0,0,0,0,1089
1795,0,0.0,0.0,5880.0,0.0,13,0,0,0,0,0,0,0,1076
1796,0,14112.0,0.0,8400.0,3115.3920000000003,26,0,0,0,0,0,0,0,1055
1797,0,17556.0,0.0,8064.0,6261.696,24,0,0,0,0,0,0,0,1022
1798,0,11760.0,0.0,5000.0,1096.16,24,0,0,0,0,0,0,0,1014
1799,0,16200.24,0.0,10416.0,2803.3958399999997,41,0,0,0,0,0,0,0,950
1800,0,16800.0,0.0,7800.0,1060.8,0,0,0,0,0,0,0,0,882
1801,0,9172.8,0.0,7560.0,-74.9952,2,0,0,0,0,0,0,0,830
1802,0,16800.0,0.0,6118.5,832.1160000000001,0,1,3,0,0,2,15,5,335
1803,0,20106.9,0.0,8000.0,2807.2304,0,0,0,0,0,0,0,0,0
1804,1,0.0,0.0,9240.0,0.0,0,0,0,0,0,0,0,0,0
1805,1,0.0,0.0,11000.0,0.0,0,0,0,0,0,0,0,0,0
1806,1,0.0,0.0,9000.0,0.0,0,0,0,0,0,0,0,0,0
1807,1,0.0,0.0,5000.0,0.0,0,0,0,0,0,0,0,0,0
1808,1,0.0,0.0,9500.0,0.0,0,0,0,0,0,0,0,0,0
1809,1,0.0,0.0,8000.0,0.0,0,0,0,0,0,0,0,0,0
1810,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1811,1,0.0,0.0,6500.0,0.0,0,0,0,0,0,0,0,0,0
1812,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1813,1,0.0,0.0,3000.0,0.0,0,0,0,0,0,0,0,0,0
1814,1,0.0,0.0,5500.0,0.0,0,0,0,0,0,0,0,0,0
1815,1,0.0,0.0,7000.0,0.0,0,0,0,0,0,0,0,0,0
1816,1,0.0,0.0,4000.0,0.0,0,0,0,0,0,0,0,0,0
1817,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1818,1,0.0,0.0,9000.0,0.0,0,0,0,0,0,0,0,0,0
1819,1,0.0,0.0,6800.0,0.0,0,0,0,0,0,0,0,0,0
1820,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1821,1,0.0,0.0,15000.0,0.0,0,0,0,0,0,0,0,0,0
1822,1,0.0,0.0,7560.0,0.0,0,0,0,0,0,0,0,0,0
1823,1,0.0,0.0,8220.86,0.0,0,0,0,0,0,0,0,0,0
1824,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1825,1,0.0,0.0,10920.0,0.0,0,0,0,0,0,0,0,0,0
1826,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1827,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1828,1,0.0,0.0,6100.0,0.0,0,0,0,0,0,0,0,0,0
1829,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1830,1,0.0,0.0,11760.0,0.0,0,0,0,0,0,0,0,0,0
1831,1,0.0,0.0,3500.0,0.0,0,0,0,0,0,0,0,0,0
1832,1,0.0,0.0,4500.0,0.0,0,0,0,0,0,0,0,0,0
1833,1,0.0,0.0,3000.0,0.0,0,0,0,0,0,0,0,0,0
1834,1,0.0,0.0,7000.0,0.0,0,0,0,0,0,0,0,0,0
1835,1,0.0,0.0,2500.0,0.0,0,0,0,0,0,0,0,0,0
1836,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1837,1,0.0,0.0,7000.0,0.0,0,0,0,0,0,0,0,0,0
1838,1,0.0,0.0,12999.84,0.0,0,0,0,0,0,0,0,0,0
1839,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1840,1,0.0,0.0,5880.0,0.0,0,0,0,0,0,0,0,0,0
1841,1,0.0,0.0,7500.0,0.0,0,0,0,0,0,0,0,0,0
1842,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1843,1,0.0,0.0,8400.0,0.0,0,0,0,0,0,0,0,0,0
1844,1,0.0,0.0,3800.0,0.0,0,0,0,0,0,0,0,0,0
1845,1,0.0,0.0,5500.0,0.0,0,0,0,0,0,0,0,0,0
1846,1,0.0,0.0,11256.0,0.0,0,0,0,0,0,0,0,0,0
1847,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1848,1,0.0,0.0,12936.0,0.0,0,0,0,0,0,0,0,0,0
1849,1,0.0,0.0,6500.0,0.0,0,0,0,0,0,0,0,0,0
1850,1,0.0,0.0,13000.0,0.0,0,0,0,0,0,0,0,0,0
1851,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1852,1,0.0,0.0,6184.9,0.0,0,0,0,0,0,0,0,0,0
1853,1,0.0,0.0,5500.0,0.0,0,0,0,0,0,0,0,0,0
1854,1,0.0,0.0,4000.0,0.0,0,0,0,0,0,0,0,0,0
1855,1,0.0,0.0,8064.0,0.0,0,0,0,0,0,0,0,0,0
1856,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1857,1,0.0,0.0,6000.0,0.0,0,0,0,0,0,0,0,0,0
1858,1,0.0,0.0,7000.0,0.0,0,0,0,0,0,0,0,0,0
1859,1,0.0,0.0,7000.0,0.0,0,0,0,0,0,0,0,0,0
1860,1,0.0,0.0,6000.0,0.0,0,0,0,0,0,0,0,0,0
1861,1,0.0,0.0,12600.0,0.0,0,0,0,0,0,0,0,0,0
1862,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1863,1,0.0,0.0,8904.0,0.0,0,0,0,0,0,0,0,0,0
1864,1,0.0,0.0,8000.0,0.0,0,0,0,0,0,0,0,0,0
1865,1,0.0,0.0,6000.0,0.0,0,0,0,0,0,0,0,0,0
1866,1,0.0,0.0,4500.0,0.0,0,0,0,0,0,0,0,0,0
1867,1,0.0,0.0,6000.0,0.0,0,0,0,0,0,0,0,0,0
1868,1,0.0,0.0,6720.0,0.0,0,0,0,0,0,0,0,0,0
1869,1,0.0,0.0,12999.84,0.0,0,0,0,0,0,0,0,0,0
1870,1,0.0,0.0,4200.0,0.0,0,0,0,0,0,0,0,0,0
1871,1,0.0,0.0,5000.0,0.0,0,0,0,0,0,0,0,0,0
1872,1,0.0,0.0,5040.0,0.0,0,0,0,0,0,0,0,0,0
1873,1,0.0,0.0,5300.0,0.0,0,0,0,0,0,0,0,0,0
1874,1,0.0,0.0,6000.0,0.0,0,0,0,0,0,0,0,0,0
1875,1,0.0,0.0,10000.0,0.0,0,0,0,0,0,0,0,0,0
1876,1,0.0,0.0,3000.0,0.0,0,0,0,0,0,0,0,0,0
1877,1,0.0,0.0,2800.0,0.0,0,0,0,0,0,0,0,0,0
1878,1,0.0,0.0,8400.0,0.0,0,0,0,0,0,0,0,0,0
1879,1,0.0,0.0,5900.0,0.0,0,0,0,0,0,0,0,0,0
1880,1,0.0,0.0,9240.0,0.0,0,0,0,0,0,0,0,0,0
1881,1,0.0,0.0,9240.0,0.0,0,0,0,0,0,0,0,0,0
1882,1,0.0,0.0,9240.0,0.0,0,0,0,0,0,0,0,2,0
1883,1,0.0,0.0,9072.0,0.0,0,0,0,0,2,5,16,3,0
1884,1,0.0,0.0,4500.0,0.0,0,0,0,0,0,2,7,7,0
1885,1,0.0,0.0,6000.0,0.0,0,0,2,0,3,0,4,12,0
1886,1,0.0,0.0,9240.0,0.0,0,0,2,0,12,3,0,0,0
1887,1,0.0,0.0,4500.0,0.0,0,0,0,1,0,2,3,0,0
1888,1,0.0,0.0,9500.0,0.0,0,0,0,0,0,0,0,0,0
1889,1,0.0,0.0,9240.0,0.0,0,0,0,0,0,0,0,0,0
1890,1,0.0,0.0,3500.0,0.0,0,0,0,0,0,0,0,0,0
1891,1,0.0,0.0,9000.0,0.0,0,0,0,0,0,0,0,0,0
1892,1,0.0,0.0,11000.0,0.0,0,0,0,0,0,0,0,1,0
1893,1,0.0,0.0,5000.0,0.0,0,0,0,0,0,0,0,8,0
1894,1,0.0,0.0,6000.0,0.0,0,0,0,0,0,0,6,7,0
1895,1,0.0,0.0,9000.0,0.0,0,0,4,2,2,10,0,1,0
1896,1,0.0,0.0,11760.0,0.0,0,0,0,0,4,6,0,7,0
1897,1,0.0,0.0,11928.0,0.0,0,0,0,0,9,4,0,1,0
1898,1,0.0,0.0,9744.0,0.0,0,0,0,2,4,3,3,1,0
1899,1,0.0,0.0,5500.0,0.0,0,0,3,3,3,0,0,11,0
1900,1,0.0,0.0,5000.0,0.0,0,0,1,0,1,5,14,8,0
1901,1,0.0,0.0,6000.0,0.0,0,0,0,7,1,6,0,6,0
1902,1,0.0,0.0,10000.0,0.0,0,0,2,0,6,3,7,4,0
1903,1,0.0,0.0,8000.0,0.0,0,0,1,3,15,3,4,2,0
1904,1,0.0,0.0,10000.0,0.0,0,0,0,0,0,2,4,17,0
1905,1,0.0,0.0,7200.0,0.0,0,0,3,19,6,2,5,0,0
1906,1,0.0,0.0,10920.0,0.0,0,0,2,0,5,2,8,4,0
1907,1,0.0,0.0,10920.0,0.0,0,0,0,0,0,9,0,0,0
1908,1,0.0,0.0,2300.0,0.0,0,0,1,0,0,1,3,0,0
1909,1,0.0,0.0,7500.0,0.0,0,0,1,0,11,2,0,41,0
1910,1,0.0,0.0,7500.0,0.0,0,0,0,0,1,1,0,39,0
1911,1,0.0,0.0,1800.0,0.0,0,0,0,0,1,2,5,0,0
1912,1,0.0,0.0,5040.0,0.0,0,0,0,0,0,1,4,3,0
1913,1,0.0,0.0,6500.0,0.0,0,0,0,0,14,2,68,1,0
1914,1,0.0,0.0,9000.0,0.0,0,0,5,0,0,6,0,2,0
1915,1,0.0,0.0,7000.0,0.0,0,0,0,0,0,0,0,0,0
1916,1,0.0,0.0,18480.0,0.0,0,0,0,0,1,13,14,52,0
1917,1,0.0,0.0,10000.0,0.0,0,3,0,0,14,1,0,0,0
1918,1,0.0,0.0,6000.0,0.0,0,0,0,0,11,1,13,8,0
1919,1,0.0,0.0,8904.0,0.0,0,1,0,0,12,1,9,0,0
1920,1,0.0,0.0,8000.0,0.0,0,0,0,0,0,3,27,19,0
1921,1,0.0,0.0,0.0,0.0,0,3,0,0,1,1,1,0,0
1922,1,0.0,0.0,9000.0,0.0,0,2,0,4,15,6,5,0,0
1923,1,0.0,0.0,9000.0,0.0,0,0,0,0,27,7,0,0,0
1924,1,0.0,0.0,0.0,0.0,0,0,0,0,2,8,11,7,0
1925,1,0.0,0.0,7000.0,0.0,0,1,0,0,1,6,5,0,0
1926,1,0.0,0.0,11760.0,0.0,0,2,0,0,0,4,0,0,0
1927,1,0.0,0.0,8500.0,0.0,0,1,1,0,1,0,10,0,0
1928,1,0.0,0.0,9064.0,0.0,0,0,0,0,2,0,0,0,0
1929,1,0.0,0.0,0.0,0.0,0,1,0,5,0,0,0,1,0
1930,1,0.0,0.0,11424.0,0.0,0,0,0,0,1,1,5,0,0
1931,1,0.0,0.0,13440.0,0.0,0,3,4,0,2,4,0,10,0
1932,1,0.0,0.0,4704.0,0.0,0,0,1,0,0,4,15,1,0
1933,1,0.0,0.0,11760.0,0.0,0,0,0,1,28,5,0,1,0
1934,1,0.0,0.0,10000.0,0.0,0,1,4,0,1,1,4,0,0
1935,1,0.0,0.0,4000.0,0.0,0,0,4,0,1,6,8,0,0
1936,1,0.0,0.0,12600.0,0.0,0,1,0,0,5,10,18,1,0
1937,1,0.0,0.0,12096.0,0.0,0,10,0,0,0,0,0,10,0
1938,1,0.0,0.0,8500.0,0.0,0,1,1,4,0,6,2,0,0
1939,1,0.0,0.0,10500.0,0.0,0,0,1,0,0,1,0,1,0
1940,1,0.0,0.0,12999.84,0.0,0,1,0,0,0,0,0,2,0
1941,1,0.0,0.0,4500.0,0.0,0,0,1,0,0,12,11,3,0
1942,1,0.0,0.0,5208.0,0.0,0,0,0,1,0,1,23,3,0
1943,1,0.0,0.0,6552.0,0.0,0,0,1,0,1,0,0,5,0
1944,1,0.0,0.0,7000.0,0.0,0,0,0,0,10,18,3,7,0
1945,1,0.0,0.0,14448.0,0.0,0,1,5,0,0,5,8,38,0
1946,1,0.0,0.0,11000.0,0.0,0,0,1,0,5,10,49,7,0
1947,1,0.0,0.0,8800.0,0.0,0,0,0,0,0,4,0,7,0
1948,1,0.0,0.0,7500.0,0.0,0,0,0,0,2,6,2,21,0
1949,1,0.0,0.0,0.0,0.0,0,0,0,0,6,0,1,10,0
1950,1,0.0,0.0,1809.36,0.0,0,0,1,0,0,0,28,6,0
1951,1,0.0,0.0,8500.0,0.0,0,2,0,4,0,1,9,40,0
1952,1,0.0,0.0,6000.0,0.0,0,0,1,0,11,3,1,41,0
1953,1,0.0,0.0,13500.0,0.0,0,0,0,0,1,6,3,39,0
1954,1,0.0,0.0,18900.0,0.0,0,0,0,0,3,6,1,39,0
1955,1,0.0,0.0,15500.0,0.0,0,0,1,0,0,0,0,20,0
1956,1,0.0,0.0,8500.0,0.0,0,0,0,1,0,3,0,1,0
1957,1,0.0,0.0,7000.0,0.0,0,0,1,3,14,8,1,21,0
1958,1,0.0,0.0,3500.0,0.0,0,0,0,1,4,6,0,2,0
1959,1,0.0,0.0,6114.0,0.0,0,0,0,0,0,1,1,4,0
1960,1,0.0,0.0,0.0,0.0,0,0,0,0,26,1,8,201,0
1961,1,0.0,0.0,0.0,0.0,0,0,0,0,0,7,3,0,0
1962,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1,28,0,0
1963,1,0.0,0.0,12000.0,0.0,0,1,1,4,2,33,0,6,0
1964,1,0.0,0.0,0.0,0.0,0,0,0,1,0,5,0,0,0
1965,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1966,1,0.0,0.0,0.0,0.0,0,0,3,0,6,5,0,0,0
1967,1,0.0,0.0,4000.0,0.0,0,0,0,0,0,0,0,0,0
1968,1,0.0,0.0,7000.0,0.0,0,0,0,0,0,0,0,0,0
1969,1,0.0,0.0,6000.0,0.0,0,0,0,0,0,0,0,0,0
1970,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1971,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1972,1,0.0,0.0,6800.0,0.0,0,0,0,0,0,0,0,0,0
1973,1,0.0,0.0,12600.0,0.0,0,0,0,0,0,0,0,0,0
1974,1,0.0,0.0,9500.0,0.0,0,0,0,0,0,0,0,0,0
1975,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1976,1,0.0,0.0,10000.0,0.0,0,0,0,0,0,0,0,0,0
1977,1,0.0,0.0,10000.0,0.0,0,0,0,0,0,0,0,0,0
1978,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1979,1,0.0,0.0,4000.0,0.0,0,0,0,0,0,0,0,0,0
1980,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1981,1,0.0,0.0,2500.0,0.0,0,0,0,0,0,0,0,0,0
1982,1,0.0,0.0,12096.0,0.0,0,0,0,0,0,0,0,0,0
1983,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1984,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1985,1,0.0,0.0,9000.0,0.0,0,0,0,0,0,0,0,0,0
1986,1,0.0,0.0,9500.0,0.0,0,0,0,0,0,0,0,0,0
1987,1,0.0,0.0,14952.0,0.0,0,0,0,0,0,0,0,0,0
1988,1,0.0,0.0,12000.0,0.0,0,0,0,0,0,0,0,0,0
1989,1,0.0,0.0,10000.0,0.0,0,0,0,0,0,0,0,0,0
1990,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1991,1,0.0,0.0,6000.0,0.0,0,0,0,0,0,0,0,0,0
1992,1,0.0,0.0,16800.0,0.0,0,0,0,0,0,0,0,0,0
1993,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1994,1,0.0,0.0,1150.0,0.0,0,0,0,0,0,0,0,0,0
1995,1,0.0,0.0,8000.0,0.0,0,0,0,0,0,0,0,0,0
1996,1,0.0,0.0,6384.0,0.0,0,0,0,0,0,0,0,0,0
1997,1,0.0,0.0,7000.0,0.0,0,0,0,0,0,0,0,0,0
1998,1,0.0,0.0,4500.0,0.0,0,0,0,0,0,0,0,0,0
1999,1,0.0,0.0,11256.0,0.0,0,0,0,0,0,0,0,0,0
2000,1,0.0,0.0,8000.0,0.0,0,0,0,0,0,0,0,0,0
2001,1,0.0,0.0,12096.0,0.0,0,0,0,0,0,0,0,0,0
2002,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2003,1,0.0,0.0,5800.0,0.0,0,0,0,0,0,0,0,0,0
2004,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2005,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2006,1,5000.0,0.0,6000.0,680.0,0,0,0,0,0,0,0,0,0
2007,1,0.0,0.0,7500.0,0.0,0,0,0,0,0,0,0,0,0
2008,1,10080.0,0.0,12000.0,-12174.72,0,0,0,0,0,0,0,0,0
2009,1,0.0,0.0,6500.0,0.0,0,0,0,0,0,0,0,0,0
